Wave,Panel,Topic,Variable,Question text,Value_code,Value_label,Audience_broad,Audience_specific,Weighting variable
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,27,"junior comprehensive, 11-16, optional transfer at 13",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,28,"junior comprehensive, 11-16, optional transfer at 14",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,29,"senior comprehensive, 13-16, automatic transfer",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,30,"senior comprehensive, 13-18, optional transfer",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,31,"senior comprehensive, 13-18, automatic transfer",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,32,"senior comprehensive, 14-18, optional transfer",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,33,"senior comprehensive, 14-18, automatic transfer",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,36,non-comprehensive secondary – modern,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,37,non-comprehensive secondary – grammar,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,38,non-comprehensive secondary – technical,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,39,non-comprehensive secondary – other,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,41,"middle school, 10-14, deemed secondary",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,42,"first school, 5-7;",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,43,"first school, 7-10;",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,44,"comprehensive upper school, 14/15-18",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,45,"middle school, 9-12, deemed primary",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,46,"comprehensive, middle and upper, 10-16",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,47,City Technology College,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,48,"comprehensive upper school, 11-16",Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,49,Academies,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,50,maintained nursery,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,51,direct grant nursery ,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,52,special school,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EstablishmentType_NPD,Underlying data: Establishment type,53,hospital special school,Secondary pupils; 16-19 pupils and learners,PupilLearnerType_NPDILR=1,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilHappy_AN,Wellbeing_happy - How happy did you feel yesterday?,-3,Prefer not to say,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilHappy_AN,Wellbeing_happy - How happy did you feel yesterday?,0,0 - Not at all,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilHappy_AN,Wellbeing_happy - How happy did you feel yesterday?,1,1,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilHappy_AN,Wellbeing_happy - How happy did you feel yesterday?,2,2,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilHappy_AN,Wellbeing_happy - How happy did you feel yesterday?,3,3,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilHappy_AN,Wellbeing_happy - How happy did you feel yesterday?,4,4,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilHappy_AN,Wellbeing_happy - How happy did you feel yesterday?,5,5,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilHappy_AN,Wellbeing_happy - How happy did you feel yesterday?,6,6,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilHappy_AN,Wellbeing_happy - How happy did you feel yesterday?,7,7,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilHappy_AN,Wellbeing_happy - How happy did you feel yesterday?,8,8,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilHappy_AN,Wellbeing_happy - How happy did you feel yesterday?,9,9,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilHappy_AN,Wellbeing_happy - How happy did you feel yesterday?,10,10 - Completely,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSatisfied_AN,"Wellbeing_satisfied  - Overall, how satisfied are you with your life nowadays, where 0 is 'not at all satisfied’ and 10 is 'completely satisfied’?",-3,Prefer not to say,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSatisfied_AN,"Wellbeing_satisfied  - Overall, how satisfied are you with your life nowadays, where 0 is 'not at all satisfied’ and 10 is 'completely satisfied’?",0,0 - Not at all,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSatisfied_AN,"Wellbeing_satisfied  - Overall, how satisfied are you with your life nowadays, where 0 is 'not at all satisfied’ and 10 is 'completely satisfied’?",1,1,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSatisfied_AN,"Wellbeing_satisfied  - Overall, how satisfied are you with your life nowadays, where 0 is 'not at all satisfied’ and 10 is 'completely satisfied’?",2,2,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSatisfied_AN,"Wellbeing_satisfied  - Overall, how satisfied are you with your life nowadays, where 0 is 'not at all satisfied’ and 10 is 'completely satisfied’?",3,3,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSatisfied_AN,"Wellbeing_satisfied  - Overall, how satisfied are you with your life nowadays, where 0 is 'not at all satisfied’ and 10 is 'completely satisfied’?",4,4,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSatisfied_AN,"Wellbeing_satisfied  - Overall, how satisfied are you with your life nowadays, where 0 is 'not at all satisfied’ and 10 is 'completely satisfied’?",5,5,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSatisfied_AN,"Wellbeing_satisfied  - Overall, how satisfied are you with your life nowadays, where 0 is 'not at all satisfied’ and 10 is 'completely satisfied’?",6,6,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSatisfied_AN,"Wellbeing_satisfied  - Overall, how satisfied are you with your life nowadays, where 0 is 'not at all satisfied’ and 10 is 'completely satisfied’?",7,7,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSatisfied_AN,"Wellbeing_satisfied  - Overall, how satisfied are you with your life nowadays, where 0 is 'not at all satisfied’ and 10 is 'completely satisfied’?",8,8,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSatisfied_AN,"Wellbeing_satisfied  - Overall, how satisfied are you with your life nowadays, where 0 is 'not at all satisfied’ and 10 is 'completely satisfied’?",9,9,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilSatisfied_AN,"Wellbeing_satisfied  - Overall, how satisfied are you with your life nowadays, where 0 is 'not at all satisfied’ and 10 is 'completely satisfied’?",10,10 - Completely,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilWorthwhile_AN,"Wellbeing_worthwhile - Overall, to what extent do you feel that the things you do in your life are worthwhile, where 0 is 'not at all worthwhile’ and 10 is 'completely worthwhile’?",-3,Prefer not to say,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilWorthwhile_AN,"Wellbeing_worthwhile - Overall, to what extent do you feel that the things you do in your life are worthwhile, where 0 is 'not at all worthwhile’ and 10 is 'completely worthwhile’?",0,0 - Not at all,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilWorthwhile_AN,"Wellbeing_worthwhile - Overall, to what extent do you feel that the things you do in your life are worthwhile, where 0 is 'not at all worthwhile’ and 10 is 'completely worthwhile’?",1,1,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilWorthwhile_AN,"Wellbeing_worthwhile - Overall, to what extent do you feel that the things you do in your life are worthwhile, where 0 is 'not at all worthwhile’ and 10 is 'completely worthwhile’?",2,2,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilWorthwhile_AN,"Wellbeing_worthwhile - Overall, to what extent do you feel that the things you do in your life are worthwhile, where 0 is 'not at all worthwhile’ and 10 is 'completely worthwhile’?",3,3,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilWorthwhile_AN,"Wellbeing_worthwhile - Overall, to what extent do you feel that the things you do in your life are worthwhile, where 0 is 'not at all worthwhile’ and 10 is 'completely worthwhile’?",4,4,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilWorthwhile_AN,"Wellbeing_worthwhile - Overall, to what extent do you feel that the things you do in your life are worthwhile, where 0 is 'not at all worthwhile’ and 10 is 'completely worthwhile’?",5,5,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilWorthwhile_AN,"Wellbeing_worthwhile - Overall, to what extent do you feel that the things you do in your life are worthwhile, where 0 is 'not at all worthwhile’ and 10 is 'completely worthwhile’?",6,6,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilWorthwhile_AN,"Wellbeing_worthwhile - Overall, to what extent do you feel that the things you do in your life are worthwhile, where 0 is 'not at all worthwhile’ and 10 is 'completely worthwhile’?",7,7,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilWorthwhile_AN,"Wellbeing_worthwhile - Overall, to what extent do you feel that the things you do in your life are worthwhile, where 0 is 'not at all worthwhile’ and 10 is 'completely worthwhile’?",8,8,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilWorthwhile_AN,"Wellbeing_worthwhile - Overall, to what extent do you feel that the things you do in your life are worthwhile, where 0 is 'not at all worthwhile’ and 10 is 'completely worthwhile’?",9,9,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilWorthwhile_AN,"Wellbeing_worthwhile - Overall, to what extent do you feel that the things you do in your life are worthwhile, where 0 is 'not at all worthwhile’ and 10 is 'completely worthwhile’?",10,10 - Completely,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilAnxious_AN,"Wellbeing_anxious  - Overall, how anxious did you feel yesterday, where 0 is 'not at all anxious' and 10 is 'completely anxious'?",-3,Prefer not to say,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilAnxious_AN,"Wellbeing_anxious  - Overall, how anxious did you feel yesterday, where 0 is 'not at all anxious' and 10 is 'completely anxious'?",0,0 - Not at all,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilAnxious_AN,"Wellbeing_anxious  - Overall, how anxious did you feel yesterday, where 0 is 'not at all anxious' and 10 is 'completely anxious'?",1,1,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilAnxious_AN,"Wellbeing_anxious  - Overall, how anxious did you feel yesterday, where 0 is 'not at all anxious' and 10 is 'completely anxious'?",2,2,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilAnxious_AN,"Wellbeing_anxious  - Overall, how anxious did you feel yesterday, where 0 is 'not at all anxious' and 10 is 'completely anxious'?",3,3,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilAnxious_AN,"Wellbeing_anxious  - Overall, how anxious did you feel yesterday, where 0 is 'not at all anxious' and 10 is 'completely anxious'?",4,4,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilAnxious_AN,"Wellbeing_anxious  - Overall, how anxious did you feel yesterday, where 0 is 'not at all anxious' and 10 is 'completely anxious'?",5,5,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilAnxious_AN,"Wellbeing_anxious  - Overall, how anxious did you feel yesterday, where 0 is 'not at all anxious' and 10 is 'completely anxious'?",6,6,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilAnxious_AN,"Wellbeing_anxious  - Overall, how anxious did you feel yesterday, where 0 is 'not at all anxious' and 10 is 'completely anxious'?",7,7,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilAnxious_AN,"Wellbeing_anxious  - Overall, how anxious did you feel yesterday, where 0 is 'not at all anxious' and 10 is 'completely anxious'?",8,8,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilAnxious_AN,"Wellbeing_anxious  - Overall, how anxious did you feel yesterday, where 0 is 'not at all anxious' and 10 is 'completely anxious'?",9,9,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilAnxious_AN,"Wellbeing_anxious  - Overall, how anxious did you feel yesterday, where 0 is 'not at all anxious' and 10 is 'completely anxious'?",10,10 - Completely,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Bullying_YesSch_AN,"Demogs_bullying - In the past 12 months have you been bullied for any reason? - Yes - By pupils at my school (e.g on school grounds, on the way to and from school, or online)",0,No,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Bullying_YesSch_AN,"Demogs_bullying - In the past 12 months have you been bullied for any reason? - Yes - By pupils at my school (e.g on school grounds, on the way to and from school, or online)",1,Yes,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Bullying_YesNotSch_AN,Demogs_bullying - In the past 12 months have you been bullied for any reason? - Yes – By someone else (not pupils who go to my school),0,No,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Bullying_YesNotSch_AN,Demogs_bullying - In the past 12 months have you been bullied for any reason? - Yes – By someone else (not pupils who go to my school),1,Yes,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Bullying_No_AN,Demogs_bullying - In the past 12 months have you been bullied for any reason? - No,0,No,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Bullying_No_AN,Demogs_bullying - In the past 12 months have you been bullied for any reason? - No,1,Yes,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Bullying_DK_AN,Demogs_bullying - In the past 12 months have you been bullied for any reason? - Don't know,0,No,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Bullying_DK_AN,Demogs_bullying - In the past 12 months have you been bullied for any reason? - Don't know,1,Yes,Secondary pupils,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Sexualorientation_AN,Demogs_sexualorientation - Which of the following best describes your sexual orientation?,-3,Prefer not to say,Secondary pupils; 16-19 pupils and learners,"PupilYearGroup_NPD=9,10,11,12,13",W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Sexualorientation_AN,Demogs_sexualorientation - Which of the following best describes your sexual orientation?,-1,Don't know,Secondary pupils; 16-19 pupils and learners,"PupilYearGroup_NPD=9,10,11,12,13",W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Sexualorientation_AN,Demogs_sexualorientation - Which of the following best describes your sexual orientation?,1,Heterosexual or straight,Secondary pupils; 16-19 pupils and learners,"PupilYearGroup_NPD=9,10,11,12,13",W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Sexualorientation_AN,Demogs_sexualorientation - Which of the following best describes your sexual orientation?,2,Gay or lesbian,Secondary pupils; 16-19 pupils and learners,"PupilYearGroup_NPD=9,10,11,12,13",W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Sexualorientation_AN,Demogs_sexualorientation - Which of the following best describes your sexual orientation?,3,Bisexual,Secondary pupils; 16-19 pupils and learners,"PupilYearGroup_NPD=9,10,11,12,13",W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,Sexualorientation_AN,Demogs_sexualorientation - Which of the following best describes your sexual orientation?,4,Other,Secondary pupils; 16-19 pupils and learners,"PupilYearGroup_NPD=9,10,11,12,13",W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,ExplicitStratification,Explicit Stratification variable,9,Secondary - CIN & FSM,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,ExplicitStratification,Explicit Stratification variable,10,Secondary - CIN & SEN,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,ExplicitStratification,Explicit Stratification variable,11,Secondary - CIN only,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,ExplicitStratification,Explicit Stratification variable,12,"Secondary - CIN, FSM and SEN",Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,ExplicitStratification,Explicit Stratification variable,13,Secondary - FSM & SEN,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,ExplicitStratification,Explicit Stratification variable,14,Secondary - FSM only,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,ExplicitStratification,Explicit Stratification variable,15,Secondary - None,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,ExplicitStratification,Explicit Stratification variable,16,Secondary - SEN only,Secondary pupils; 16-19 pupils and learners,All,W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilLearnerType_NPDILR,Underlying data: Whether sample comes from NPD (pupil) or ILR (learner),1,Year 12 / 13 pupil,Secondary pupils; 16-19 pupils and learners,"PupilYearGroup_NPD=12,13",W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,PupilLearnerType_NPDILR,Underlying data: Whether sample comes from NPD (pupil) or ILR (learner),2,Year 12 / 13 learner,Secondary pupils; 16-19 pupils and learners,"PupilYearGroup_NPD=12,13",W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,EngGrade_ILR,Learner GCSE English grade,n/a,n/a,16-19 pupils and learners,"PupilYearGroup_NPD=12,13",W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,MathGrade_ILR,Learner GCSE Maths grade,n/a,n/a,16-19 pupils and learners,"PupilYearGroup_NPD=12,13",W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Analysis variable,LearnAim_ILR,Qualification studied for (ILR LearnAim field),n/a,n/a,16-19 pupils and learners,"PupilYearGroup_NPD=12,13",W2_SecondaryPupilsLearners_Y7toY13_weight
27/02/2024,PPLV,Weight,W2_SecondaryPupilsLearners_Y7toY13_weight,W2: Weight for analysing data from Y7-13 pupils/learners,,,Secondary pupils; 16-19 pupils and learners,All,
